0000100 157.404694
0000200 119.218383
0000300 7.778226
0000400 82.989705
0000501 64.151148
0000502 43.670238
0000600 79.978294
0000700 10.589075
0000800 58.92131
0000900 65.536133
0001000 36.076196
0001100 13.353768
0001201 51.329525
0001202 13.662701
0001203 1.611951
0001204 4.52346
0001301 42.960227
0001302 49.187072
0001400 37.70973
0001500 28.417979
0001600 0.451943
0001700 0.366323
0001800 44.461172
0001900 12.015544
0002000 19.554277
0002100 99.695503
0002200 30.985156
0002301 4.447544
0002302 1.39136
0002303 3.47069
0002304 13.587666
0002305 0.252138
0002306 8.251387
0002400 16.993559
0002500 0.271353
0002603 11.316675
0002604 42.346285
0002605 0.31773
0002606 0.610673
0002607 3.945196
0002608 20.803733
0002609 0.139302
0002610 1.972609
0002611 5.905791
0002700 51.191214
0002800 3.593211
0002900 20.883769
0003000 14.546054
0003100 10.906594
0003200 21.524484
0003300 37.826739
0003400 4.517725
0003501 0.092357
0003502 0.074068
0003503 0.059244
0003504 0.055526
0003505 0.182168
0003506 0.071357
0003600 18.571847
0003701 8.164175
0003702 6.877477
0003800 21.080751
0003900 32.161571
0004000 46.828586
0004101 1.186785
0004102 0.227888
0004104 0.140153
0004105 0.228563
0004106 0.121839
0004107 0.183673
0004108 0.040889
0004201 0.314121
0004202 0.065989
0004203 0.019473
0004204 0.045131
0004205 0.029672
0004206 0.091818
0004207 0.2059
0004208 0.050127
0004209 0.019324
0004210 0.259533
0004301 0.14236
0004302 0.59003
0004400 14.155494
0004501 0.285179
0004502 3.074127
0004600 2.420317
0004700 4.00895
0004800 4.591587
0004900 0.534908
0005000 0.16999
0005100 0.244478
0005201 1.253922
0005202 0.097826
0005300 6.793282
0005400 1.187897
0005500 22.32963
0005600 50.888992
0005700 78.053926
0005800 1.476402
0005900 10.566159
0006000 7.755316
0006100 8.359907
0006200 13.901264
0006300 3.770882
0006400 6.568969
0006500 14.541362
0006600 31.112772
0006700 14.276546
0006800 21.146922
0006900 57.754331
0007000 20.203744
0007101 0.0918
0007102 0.077769
0007201 0.161303
0007202 0.155422
0007300 0.161767
0007400 1.509854
0007500 6.601918
0007600 4.691214
0007700 3.497955
0007801 1.952776
0007802 0.030081
0007900 16.803721
0008000 3.475743
0008100 9.812073
0008200 6.699204
0008301 8.219469
0008302 0.018844
0008401 6.883204
0008403 0.443098
0008404 0.616782
0008501 2.587003
0008502 0.808525
0008600 7.625913
0008700 3.276709
0008800 5.799434
0008901 5.029339
0008902 7.190874
0009001 5.18734
0009002 0.049814
0009101 6.201494
0009102 0.19423
0009103 0.023129
0009200 10.923977
0009300 19.043428
0009400 10.733425
0009500 2.999552
0009600 3.84123
0009700 24.576893
0009800 1.148789
0009900 3.268152
0010005 0.181201
0010006 0.022386
0010007 0.020786
0010008 0.031636
0010009 0.072071
0010010 0.137892
0010011 0.036657
0010012 0.121883
0010013 0.036665
0010014 0.414707
0010101 0.523054
0010102 0.06995
0010200 0.318825
0010300 1.026957
0010400 4.361916
0010500 46.632997
0010600 2.060381
0010700 2.202008
0010800 0.5876
0010900 3.029511
0011000 11.194907
0011100 29.53303
0011200 13.639817
0011300 46.293948
0011400 10.549763
0011500 0.380125
0011600 9.327201
0011700 16.408758
0011800 3.077326
0011900 4.61441
0012000 14.827999
0012101 5.444083
0012102 3.781291
0012103 26.229473
0012200 15.43531
0012300 3.315607
0012400 4.823447
0012500 3.621929
0012601 1.212153
0012602 0.147283
0012701 5.161209
0012702 0.163039
0012800 2.631774
0012902 1.00272
0012903 0.5652
0012904 0.168019
0013000 0.078709
0013100 0.095358
0013203 0.127374
0013204 0.029504
0013205 0.119493
0013206 0.055814
0013207 0.088643
0013300 0.144219
0013400 0.071277
0013500 0.014248
0013600 0.040533
0013700 0.050866
0013800 0.040866
